Unnamed: 0,诗人,文本,朝代,情感,题目,interpretation
281,陶益,平生性僻苦难任，梦里徒吞五色禽。作赋非才惭欲死，长杨奚翅万黄金。,明,负面,赋成对客短述,解释: 这首诗描述了一个人的孤独和苦难，他在梦中吞噬五种颜色的鸟类，表达了他的孤独和困境。他的才华不足以让他感到自豪，他感到惭愧和渴望死亡。他的长杨树叶呈现出万黄金的颜色，暗示他的困境和苦难。 </s>
4313,杨万里,老子愁来只苦吟，一吟一叹为秋霖。居人只道秋霖苦，不道行人泥更深。,宋,负面,秋雨叹十解,解释: 这首诗是由老子所作，表达了他对于秋雨的感受。他认为秋雨是一种苦涩的感觉，但也是一种美好的感觉。他的感受是一种深刻的思考，他认为秋雨不仅仅是一种自然现象，更是一种人生的经历。他的感受也表达了他对于人生的思考，他认为人生中的苦涩和泥泞是必须经历的，只有经历过才能真正感受到生命的意义。 </s>
2612,张耒,翠蔓垂檐笋过篱，幽禽终日傍窗啼。山林胜处平生事，他日何妨动我思。,宋,中立,西窗杂咏三首,解释: 这首诗描诉了一个美丽的自然景色，翠蔓垂檐，笋过篱，幽禽终日傍窗啼。诗人感叹山林胜处平生事，他日何妨动我思。这首诗表达了诗人对自然的热爱和对未来的期望。 </s>
3492,白居易,远壁秋声虫络丝，入檐新影月低眉。床帷半故帘旌断，仍是初寒欲夜时。,唐,中立,旧房,解释: 这首诗描述了一个秋天的夜晚，远处传来虫鸣声和丝绸的声音，月亮升起，映照在屋檐上，床帷半掩，帘旌断了，仍然感觉到初冬的寒意。 </s>
3692,张耒,漫与东风作主人，栽培花草伴閒身。不辞伐竹成高架，收拾蔷薇一片春。,宋,正面,福昌官舍后绝句十首,解释: 这首诗描述了作者在春天的时候，与东风作伴，栽培花草，享受闲暇时光。作者不辞辛劳地伐竹，建造高架，收拾蔷薇，展现了他的勤劳和善良。这首诗表达了作者对自然的热爱和对生活的珍视。 </s>
574,李商隐,莫羡仙家有上真，仙家暂谪亦千春。月中桂树高多少，试问西河斫树人。,唐,中立,同学彭道士参寥,解释: 这首诗描述了一个仙家的生活，他们有着高贵的身份和卓越的才华，但也面临着远离家乡的困境。诗中提到了月中的桂树，暗示着仙家的高贵和尊贵，同时也提到了西河斫树人，暗示着仙家的孤独和孤立。整首诗表达了仙家的孤独和孤立，以及他们在异乡的困境。 </s>
95,连横,才人不偶伤鶧鹉，楚客高歌哭凤凰。今日宁南门下过，招魂一恸菜畦狂。,近现代,负面,城南杂诗十二首,"解释: 这首诗描述了一个才人在宁南门下经过，看到了一只鶧鹉和一只凤凰，他们都受了伤。才人感到非常悲伤，因为他知道这些动物是有灵性的，他们的伤痛也是真实的。他唱起了一首歌来哀悼这些动物，并在菜畦狂奔，表达了他的悲痛之情。

这首诗通过描述才人的行为和感受，表达了对动物的关爱和尊重，以及对生命的珍视。它也反映了古代人们对自然界的敬畏和感恩之情。 </s>"
160,陈吾德,昨夜欢声满玉堂，争言宝婺下祥光。卢家祇谓添丁喜，未识传书是女郎。,明,正面,隆之生女赋赠二首,解释: 这首诗描述了一个欢乐的场景，人们在玉堂中唱歌跳舞，争论着宝婺下祥光的美好景象。卢家的人只认为这是一个好消息，但他们没有意识到这是一个女孩带来的消息。这首诗表达了人们对美好事物的追求和对女性的忽视。 </s>
167,白玉蟾,憎却堤边柳，青丝复尔长。自怜愁里鬓，不觉暗中霜。,宋,负面,春宵有感,解释: 这首诗描述了一个人在堤边柳树下的感受。他憎恶堤边柳树，因为它们的青丝已经变成了绿色，而他的头发也变得斑白。他感到自卑和悲伤，因为他的头发已经变得像是在暗中霜中一样。这首诗表达了一个人在老年时的孤独和悲伤。 </s>
2866,梅尧臣,千重海浪渔人醉，百战沙场野叟闲。能向闹中还得静，乃知朝市即青山。,宋,正面,再和公仪龙图,解释: 这首诗描述了一个渔人在千重海浪中醉醺醺的场景，他经历了许多战争和沙场，但仍然保持着冷静和镇定。最后，他意识到，即使在喧嚣的市场中，也可以找到宁静和平静。这首诗表达了一种坚韧不拔的精神，即使在最困难的时候也能保持冷静和镇定。 </s>
1404,范成大,低花妨帽小携筇，深浅臙脂一万重。不用高烧银烛照，煖云烘日正春浓。,宋,正面,闻石湖海棠盛开亟携家过之三绝,解释: 这首诗描述了春天的景象，低矮的花朵和帽子，携着筇筐，浓郁的臙脂香气，不需要高温烧热银烛，只需要煖云烘日，就能感受到春天的浓郁气息。 </s>
852,方回,人间渐少老书生，真赝谁能别旧坑。磨墨挥毫自奇怪，可须一砚苦求精。,宋,中立,赠砚工杨全,解释: 这首诗描述了一个老书生的孤独和努力。他的书法技巧已经不再流行，但他仍然坚持磨墨挥毫，寻求精神上的满足。他的努力和孤独使他感到奇怪，但他仍然坚持不懈地追求自己的理想。 </s>
4504,刘过,白蘋风里步清秋，来作灵岩古洞游。笑倚飞云访仙迹，夕阳无语伴人愁。,宋,中立,游古仙岩,"释: 这首诗描述了一个人在秋天步行的景象，他走在白蘋风中，感受到秋天的清凉。他来到了灵岩古洞，游览了那里的景色。在游览的过程中，他笑着跟随着飞云，访问了仙人的迹象。最后，他在夕阳下感到孤独，伴着夕阳的无声，感到愁苦。

这首诗通过描述秋天的景色和旅行的经历，表达了人们在孤独和愁苦的时候，可以通过旅行和探索自然的美景来减轻内心"
3746,杜牧,离心忽忽复悽悽，雨晦倾瓶取醉泥。可羡高僧共心语，一如携稚往东西。,唐,负面,醉后题僧院,释: 这首诗描述了一个人在雨中感到忧伤和孤独，但在与高僧交流后，他感到心灵得到了安慰和慰藉。诗中的“离心忽忽复悽悽”表示人们在孤独和忧伤中感到的心灵痛苦，而“雨晦倾瓶取醉泥”则表示人们在孤独和忧伤中寻求安慰和慰藉的努力。最后，“可羡高僧共心语，一如携稚往东西”则表示人们在与高僧交流后，感到心灵得到了安��
2776,李商隐,过水穿楼触处明，藏人带树远含清。初生欲缺虚惆怅，未必圆时即有情。,唐,负面,月,释: 这首诗描诉了一个人在旅途中经历的一些景象和感受。诗中的“过水穿楼”指的是一个人在旅途中经过了一座桥梁和一座高楼，而“触处明”则表示这个人看到了桥梁和高楼的美丽景色。接下来的“藏人带树远含清”则描述了一个人在旅途中看到了一个人携带着一棵树，这个人的行为让人感到清新和自然。最后，诗中的“初生欲缺虚惆怅，未必圆时即有情”则表达了一个人在旅途
3101,梅尧臣,春色斗空花亦休，绿园深锁更谁游。残枝遗萼不中看，暮雨霏霏起暗愁。,宋,负面,惜春三首,解释: 这首诗描述了春天的景象，春天的花朵已经凋谢，绿园也被深深地锁住，没有人能够进入。诗人感到沮丧，因为他看不到花朵的美丽，也没有人能够与他分享这美好的时刻。暮雨的到来，让诗人更加沮丧，因为它带来了暗愁和忧伤的氛围。 </s>
1156,杨万里,柳条老去尚青鲜，下有清渠遶野田。波面落花相趁走，避风争泊岸傍边。,宋,中立,寒食相将诸子游翟园得十诗,解释: 这首诗描诉了春天的景象，柳条老去尚青鲜，下有清渠遶野田，表现了春天的生机勃勃。波面落花相趁走，避风争泊岸傍边，描绘了春天的风景和人们的生活。 </s>
4161,徐熥,窈窕佳人跨绣鞍，香风吹动绿云鬟。最怜二月长堤柳，一路青青送玉颜。,明,正面,马上姬,解释: 这首诗描述了一个美丽的女子，她跨着绣鞍，拥有香风吹动的绿云鬟，最怜的是二月长堤的柳树，因为它们的青翠色彩能够让她的脸庞更加美丽。 </s>
4277,元好问,枝间新绿一重重，小蕾深藏数点红。爱惜芳心莫轻吐，且教桃李闹春风。,元,正面,同儿辈赋未开海棠二首,解释: 这首诗描述了春天的景象，枝头上长满了新绿色的叶子，小蕾也开始露出了嫩绿色的花蕾，但是芳心却被深深地藏在了花蕾之中，不愿意轻易地露出来。诗人呼吁人们要爱惜这些美好的景象，不要轻易地破坏它们。最后，诗人希望桃李和春风能够一起庆祝这个美好的季节。 </s>
1945,司空图,自怪扶持七十身，归来又见故乡春。今朝人日逢人喜，不料偷生作老人。,唐,负面,乙丑人日,解释: 这首诗描述了一个人在旅途中经历了许多困难和挫折，但最终回到了故乡，看到了春天的美景。然而，当他回到家时，他发现自己已经老去，并且被人们视为一个老人。这首诗表达了人生的苦难和挫折，以及时间的流逝和人的老去。 </s>
4346,朱淑真,菊有黄花离槛边，怨鸿声重下寒天。偏宜小阁幽窗下，独自烧香独自眠。,宋,负面,写怀二首,解释: 这首诗描述了一个人在寒冷的夜晚，坐在小阁幽窗下，独自烧香，独自睡觉。菊花的黄色花朵在槛边，似乎在哀怨着什么。鸿鸟的声音很沉重，似乎在哀怨着什么。整首诗充满了孤独和忧伤的气息。 </s>
3513,陆游,吴牛啮草卧斜阳，乌臼青红未饱霜。急趁路乾来寓目，十分闲事却成忙。,宋,正面,雨过行视舍北菜圃因望北村久之二首,解释: 这首诗描述了一个吴牛在草地上吃草的场景，乌臼里的青红色的食物还没有被冻坏，但是却已经被冻得不够饱。诗人急于赶路，看到了一些路边的闲事，但是这些闲事却让他感到十分忙碌。 </s>
4097,文天祥,路逢败屋作鸡栖，白屋荒荒鬼哭悲。袖有金钱无米籴，假饶有米亦无炊。,宋,负面,至扬州,解释: 这首诗描述了一个人在旅途中遇到了一座荒废的房屋，里面有一只鸡在屋顶上栖息，屋内却没有人。诗人描述了这座房屋的荒废和孤独，以及他在旅途中所遇到的困难和艰辛。 </s>
2347,陈与义,扬州云气鬰佳哉，百虑方横吉语来。却看诗书安隐在，竹篱阴里得时开。,宋,正面,再赋,解释: 这首诗描诉了扬州的美景和诗人的心情。诗人在扬州云气鬰佳哉的美景中，感到百虑方横，但他仍然能够在竹篱阴里得时开的安隐之中，找到了一份宁静和慰藉。这首诗表达了诗人对自然和诗歌的热爱，以及在忙碌的生活中寻找内心平静的渴望。 </s>
2384,李正民,盛大身攸致，勤劳力克堪。仁心兼五福，庆泽在诸男。,宋,正面,挽鲁奉议,解释: 这首诗描诉了一个盛大的庆典，人们勤劳努力，充满仁爱，带来了五种福气，庆祝着这个美好的时刻。 </s>
4645,钟芳,苗疑芦苇实疑珠，浥露涓涓秀有馀。不为苍生惠嘉种，当年争有载盈车。,明,负面,薏苡酒二首,解释: 这首诗描述了苗疑芦苇的美丽和价值，它们的珠粒和涓涓的露水都非常美丽。诗人认为这些苗疑芦苇不仅美丽，而且对人类有益，可以用来种植农作物，但是当年人们并没有重视它们的价值，没有将它们用于农业。 </s>
2044,楚建中,自顾颓龄七十馀，久惭顽钝费洪炉。归逢大老耆年会，衰朽形骸愧画图。,宋,负面,耆英会诗,解释: 这首诗描述了一个人在年龄已经到了七十多岁的时候，感到自己的身体已经衰老，脸上的皱纹也越来越多，但是他仍然坚持学习和思考，并且在大老耆年会上与其他老年人交流，感到自己的思想和经验仍然有价值。诗中的“衰朽形骸愧画图”表达了他对自己的身体和外表的感到惭愧，但是他仍然坚信自己的内心仍然年轻，有着独特的思想和经验。 </s>
580,白玉蟾,一片幽心卧紫霞，松梢凝翠夕阳斜。尚无心绪听啼鸟，那有工夫扫落花。,宋,中立,山居,释: 这首诗描述了一个人在幽静的山林中，感受到了大自然的美妙和宁静。诗中的“幽心卧紫霞”形容了一个人的内心深处，充满了幽静和宁静。诗中的“松梢凝翠夕阳斜”形容了大自然的美妙，夕阳的余晖映照在松梢上，让人感到宁静和舒适。诗中的“尚无心绪听啼鸟”表达了人们在大自然中的宁静和平静，没有任何干扰和噪音。最后一句“
